,data,x_n,y_n,z_n,x_mm,y_mm,z_mm,t,TR,orient
Park_v_Control/ds001907-download/sub-RC4227/ses-2/func/sub-RC4227_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4227/ses-2/func/sub-RC4227_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-1/func/sub-01_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-01/ses-2/func/sub-01_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-1/func/sub-02_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-02/ses-2/func/sub-02_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0000016689300537,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-1/func/sub-03_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0000016689300537,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-03/ses-2/func/sub-03_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-1/func/sub-04_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-04/ses-2/func/sub-04_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-1/func/sub-05_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-05/ses-2/func/sub-05_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-1/func/sub-06_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-06/ses-2/func/sub-06_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-1/func/sub-07_ses-1_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-07/ses-2/func/sub-07_ses-2_task-satellite_run-08_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-rest_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-01_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-02_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-03_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-04_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-05_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-06_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
Rest_v_LearningRecall/ds001454-download/sub-08/ses-1/func/sub-08_ses-1_task-satellite_run-07_bold.nii.gz,Rest_v_LearningRecall,64,64,36,3.0,3.0,3.0,195,2.0,RPI
